CustomerID,Title,CreditCardType,Occupation,Gender,Age,Location,MotorInsurance,MotorValue,MotorType,HealthInsurance,HealthType,HealthDependentsAdults,HealthDependentsKids,TravelInsurance,TravelType,CardHolder,Married,AgeBuckets,MotorValueBuckets,MotorFlag,MotorLevel,HealthFlag,HealthLevel,TravelFlag,TravelLevel,Instances,customerValue,SalaryIndicator,FamilyIndicator,cluster,PrefChannel,Group
3799,Mr.,Visa,NA,male,52,Rural,Yes,13446,Single,Yes,Level2,2,3,No,0,Yes,Yes,>50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3801,Mr.,Visa,NA,male,50,Rural,Yes,20324,Single,Yes,Level3,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,3,0,0,2,5,med,Big family,Ready Rurals,Phone,test
3812,Mr.,Visa,Medical social worker,male,18,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
3815,Ms.,Visa,Job printer,female,47,Rural,Yes,12590,Single,Yes,Level2,2,2,No,0,Yes,No,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3821,Mrs.,No Card,NA,female,21,Urban,Yes,25406,Bundle,No,0,No HI,No HI,Yes,Premium,No,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
3826,Mrs.,AMEX,NA,female,52,Rural,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,Yes,>50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
3840,Mr.,Visa,Real estate agent,male,46,Urban,Yes,38180.4,Single,Yes,Level1,1,3,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
3849,Mr.,AMEX,NA,male,22,Rural,Yes,38180.4,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Millineum Potentials,Email,test
3865,Mr.,AMEX,NA,male,70,Rural,Yes,25993,Single,Yes,Level1,1,0,Yes,Senior,Yes,No,>50,medium,1,2,1,1,1,2,3,5,med,nuclear family,Titan Customers,Phone,test
3866,Ms.,Visa,NA,female,21,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
3870,Mrs.,AMEX,Usher,female,49,Rural,Yes,18077,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3871,Mr.,AMEX,NA,male,47,Rural,Yes,15441,Single,Yes,Level2,0,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3873,Ms.,Visa,U.S. Marshal,female,46,Urban,Yes,14240,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
3879,Ms.,AMEX,Emergency and disaster response worker,female,49,Urban,Yes,28576,Single,Yes,Level3,0,2,Yes,Premium,Yes,No,36-50,medium,1,2,1,3,1,3,3,8,high,nuclear family,Titan Customers,Email,test
3880,Ms.,Visa,NA,female,22,Rural,Yes,28205,Bundle,Yes,Level1,0,0,Yes,Business,Yes,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
3883,Ms.,AMEX,HVACR technician,female,49,Rural,Yes,9921,Single,Yes,Level1,0,2,No,0,Yes,No,36-50,low,1,1,1,1,0,0,2,2,low,nuclear family,Ready Rurals,Phone,test
3890,Ms.,AMEX,Workforce development specialist,female,50,Rural,Yes,14652,Single,Yes,Level2,2,2,No,0,Yes,No,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
3896,Mr.,No Card,NA,male,20,Urban,Yes,5005.8,Single,No,0,No HI,No HI,Yes,Backpacker,No,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
3897,Mr.,No Card,NA,male,50,Rural,Yes,16484,Single,Yes,Level1,1,2,Yes,Business,No,Yes,36-50,medium,1,2,1,1,1,3,3,6,med,Big family,Titan Customers,Email,test
3898,Mrs.,Visa,NA,female,45,Urban,Yes,27397,Single,Yes,Level1,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,nuclear family,Titan Customers,Email,test
3902,Ms.,Visa,Community supervision officer,female,48,Rural,Yes,17840,Single,Yes,Level2,2,2,No,0,Yes,No,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3904,Mrs.,Visa,NA,female,50,Rural,Yes,16819,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3912,Mr.,Visa,Tow truck dispatcher,male,21,Rural,Yes,28706,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
3913,Mr.,AMEX,Staffing coordinator,male,22,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,0,0,0,0,0,1,1,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
3927,Mr.,No Card,Court reporter,male,44,Urban,Yes,33888,Single,Yes,Level2,1,3,Yes,Backpacker,No,Yes,36-50,high,1,3,1,2,1,1,3,6,med,Big family,Titan Customers,Email,test
3934,Mrs.,AMEX,Administrative leader,female,51,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,Yes,>50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
3935,Ms.,Visa,NA,female,45,Urban,Yes,36706,Single,Yes,Level2,1,3,Yes,Standard,Yes,No,36-50,high,1,3,1,2,1,2,3,7,high,Big family,Titan Customers,Email,test
3936,Mrs.,No Card,Prepress worker,female,21,Urban,Yes,31705,Bundle,No,0,No HI,No HI,Yes,Business,No,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
3945,Mr.,AMEX,NA,male,49,Urban,Yes,33990,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
3949,Mr.,Visa,NA,male,51,Rural,No,NA,No MotorInsurance,Yes,Level1,1,2,No,0,Yes,Yes,>50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
3951,Mrs.,No Card,Gemologist,female,49,Urban,Yes,35273,Bundle,No,0,No HI,No HI,Yes,Standard,No,Yes,36-50,high,1,3,0,0,1,2,2,5,med,No Health Insurance,Titan Customers,Email,test
3955,Ms.,AMEX,NA,female,51,Rural,Yes,14558,Single,Yes,Level1,0,2,No,0,Yes,No,>50,low,1,1,1,1,0,0,2,2,low,nuclear family,Ready Rurals,Phone,test
3968,Mr.,No Card,Property disposal specialist,male,48,Rural,Yes,18847,Single,Yes,Level2,1,2,No,0,No,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
3973,Mr.,AMEX,Talking-books clerk,male,47,Urban,Yes,35508,Single,Yes,Level2,1,3,Yes,Business,Yes,Yes,36-50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
3976,Mr.,No Card,Yardmaster,male,47,Urban,Yes,36789,Single,Yes,Level2,1,3,No,0,No,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
3987,Mr.,Visa,NA,male,49,Urban,Yes,36276,Single,Yes,Level2,0,2,Yes,Standard,Yes,Yes,36-50,high,1,3,1,2,1,2,3,7,high,nuclear family,Titan Customers,Email,test
3988,Ms.,AMEX,Head hunter,female,45,Rural,Yes,10493,Single,Yes,Level2,0,2,Yes,Business,Yes,No,36-50,low,1,1,1,2,1,3,3,6,med,nuclear family,Ready Rurals,Phone,test
3997,Mr.,AMEX,NA,male,48,Rural,Yes,15915,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4001,Mrs.,Visa,NA,female,52,Rural,Yes,12981,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
4015,Mrs.,Visa,NA,female,44,Rural,Yes,31282,Single,No,0,No HI,No HI,Yes,Standard,Yes,Yes,36-50,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Ready Rurals,Phone,test
4018,Mrs.,Visa,NA,female,44,Urban,Yes,29344,Single,Yes,Level2,0,2,No,0,Yes,Yes,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Titan Customers,Email,test
4026,Ms.,Visa,Electrical and electronics installer,female,48,Rural,Yes,10954,Single,Yes,Level2,1,2,No,0,Yes,No,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4027,Mr.,No Card,NA,male,19,Urban,Yes,5233,Bundle,No,0,No HI,No HI,Yes,Premium,No,No,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
4033,Mrs.,Visa,Aircraft electronics specialist,female,21,Urban,Yes,24335,Bundle,No,0,No HI,No HI,Yes,Standard,Yes,Yes,<=35,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Millineum Potentials,Email,test
4035,Mr.,No Card,NA,male,22,Urban,No,NA,No MotorInsurance,Yes,Level1,2,0,No,0,No,No,<=35,0,0,0,1,1,0,0,1,1,low,nuclear family,Millineum Potentials,Email,test
4037,Ms.,No Card,NA,female,48,Rural,No,NA,No MotorInsurance,Yes,Level1,0,3,No,0,No,No,36-50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
4039,Mr.,AMEX,NA,male,62,Urban,Yes,23412,Single,Yes,Level3,1,0,No,0,Yes,No,>50,medium,1,2,1,3,0,0,2,5,med,nuclear family,Titan Customers,Phone,test
4060,Mr.,Visa,NA,male,60,Rural,Yes,22583,Single,Yes,Level1,0,0,Yes,Senior,Yes,No,>50,medium,1,2,1,1,1,2,3,5,med,single,Titan Customers,Phone,test
4063,Mr.,AMEX,Chiropractor,male,51,Rural,Yes,15020,Single,Yes,Level1,1,3,No,0,Yes,Yes,>50,low,1,1,1,1,0,0,2,2,low,Big family,Ready Rurals,Phone,test
4071,Mrs.,Visa,NA,female,19,Urban,Yes,21244,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,Yes,<=35,medium,1,2,0,0,1,1,2,3,low,No Health Insurance,Millineum Potentials,Email,test
4072,Ms.,AMEX,Community dietitian,female,50,Rural,Yes,16028,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
4080,Mr.,AMEX,Personnel director,male,18,Rural,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
4081,Ms.,AMEX,Critical care nurse,female,21,Urban,Yes,26931,Bundle,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
4090,Mr.,AMEX,Window clerk,male,43,Urban,Yes,29697,Single,Yes,Level2,1,2,Yes,Business,Yes,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
4091,Mr.,AMEX,NA,male,52,Rural,Yes,12796,Bundle,Yes,Level3,1,3,No,0,Yes,Yes,>50,low,1,1,1,3,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4094,Mr.,No Card,Metal-refining furnace tender,male,45,Urban,Yes,38180.4,Single,Yes,Level1,2,3,No,0,No,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
4097,Mrs.,No Card,Junior high school teacher,female,51,Urban,Yes,33539,Single,No,0,No HI,No HI,Yes,Business,No,Yes,>50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
4098,Mr.,AMEX,Cutting and slicing machine tender,male,44,Rural,Yes,30435,Single,Yes,Level3,1,3,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,3,1,2,3,7,high,Big family,Ready Rurals,Phone,test
4112,Mrs.,AMEX,NA,female,51,Rural,Yes,16043,Single,No,0,No HI,No HI,No,0,Yes,Yes,>50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
4117,Mr.,AMEX,NA,male,44,Rural,Yes,35305,Single,Yes,Level2,2,2,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4131,Dr.,No Card,Translator,female,23,Rural,Yes,19438,Bundle,No,0,No HI,No HI,Yes,Standard,No,No,<=35,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Millineum Potentials,Email,test
4138,Ms.,No Card,Transportation inspector,female,20,Urban,No,NA,No MotorInsurance,Yes,Level2,0,0,Yes,Premium,No,No,<=35,0,0,0,1,2,1,3,2,5,med,single,Millineum Potentials,Email,test
4144,Mr.,AMEX,Ordnance handling expert,male,50,Rural,Yes,15591,Bundle,No,0,No HI,No HI,No,0,Yes,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Ready Rurals,Phone,test
4145,Mrs.,Visa,NA,female,52,Urban,Yes,34936,Single,Yes,Level2,1,2,No,0,Yes,Yes,>50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4160,Mrs.,No Card,Writer,female,18,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,No,0,No,Yes,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4165,Ms.,Visa,NA,female,47,Urban,Yes,29216,Single,No,0,No HI,No HI,No,0,Yes,No,36-50,medium,1,2,0,0,0,0,1,2,low,No Health Insurance,Titan Customers,Email,test
4168,Dr.,No Card,Office clerk,male,18,Rural,Yes,19844,Bundle,No,0,No HI,No HI,Yes,Standard,No,No,<=35,medium,1,2,0,0,1,2,2,4,med,No Health Insurance,Millineum Potentials,Email,test
4169,Mr.,Visa,NA,male,52,Urban,Yes,38180.4,Single,Yes,Level2,2,2,Yes,Premium,Yes,Yes,>50,high,1,3,1,2,1,3,3,8,high,Big family,Titan Customers,Email,test
4171,Mr.,AMEX,Control room trainee,male,18,Urban,Yes,29221,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4178,Mr.,AMEX,Keeper,male,54,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,>50,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Ready Rurals,Phone,test
4182,Mr.,AMEX,NA,male,69,Rural,No,NA,No MotorInsurance,Yes,Level3,1,0,No,0,Yes,No,>50,0,0,0,1,3,0,0,1,3,low,nuclear family,Ready Rurals,Phone,test
4185,Mr.,AMEX,Employee benefits specialist,male,18,Rural,Yes,23265,Single,Yes,Level1,0,0,Yes,Business,Yes,No,<=35,medium,1,2,1,1,1,3,3,6,med,single,Millineum Potentials,Email,test
4188,Ms.,AMEX,Hydrographic surveyor,female,49,Rural,Yes,18691,Single,Yes,Level2,0,2,Yes,Business,Yes,No,36-50,medium,1,2,1,2,1,3,3,7,high,nuclear family,Titan Customers,Email,test
4193,Ms.,AMEX,Roof bolter,female,22,Urban,Yes,5118,Bundle,No,0,No HI,No HI,No,0,Yes,No,<=35,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Millineum Potentials,SMS,test
4196,Ms.,Visa,NA,female,51,Rural,Yes,15111,Single,No,0,No HI,No HI,No,0,Yes,No,>50,low,1,1,0,0,0,0,1,1,low,No Health Insurance,Ready Rurals,Phone,test
4198,Mrs.,AMEX,Refuge manager,female,51,Urban,Yes,35299,Single,No,0,No HI,No HI,Yes,Business,Yes,Yes,>50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
4207,Ms.,No Card,Education and training manager,female,44,Urban,Yes,27918,Single,Yes,Level1,1,2,Yes,Business,No,No,36-50,medium,1,2,1,1,1,3,3,6,med,Big family,Titan Customers,Email,test
4211,Mr.,AMEX,NA,male,47,Rural,Yes,16078,Single,Yes,Level1,1,2,No,0,Yes,Yes,36-50,medium,1,2,1,1,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4212,Mr.,Visa,NA,male,19,Rural,Yes,23767,Single,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4213,Mrs.,Visa,Street vendor,female,44,Rural,Yes,14341,Single,Yes,Level2,1,3,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4214,Mr.,Visa,Charter bus driver,male,19,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
4215,Mr.,Visa,Data entry worker,male,50,Urban,Yes,34114,Single,Yes,Level2,1,2,Yes,Backpacker,Yes,Yes,36-50,high,1,3,1,2,1,1,3,6,med,Big family,Titan Customers,Email,test
4219,Mrs.,AMEX,Microbiology technologist,female,71,Urban,Yes,29782,Single,Yes,Level2,0,0,Yes,Business,Yes,Yes,>50,medium,1,2,1,2,1,3,3,7,high,single,Titan Customers,Phone,test
4222,Ms.,Visa,Department manager,female,43,Urban,Yes,38180.4,Single,Yes,Level3,0,3,Yes,Premium,Yes,No,36-50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
4224,Mr.,Visa,Hairstylist,male,55,Rural,Yes,15871,Single,Yes,Level2,1,2,No,0,Yes,Yes,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4232,Ms.,Visa,NA,female,42,Rural,Yes,12538,Single,Yes,Level2,2,2,No,0,Yes,No,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4233,Mr.,No Card,Excavating operator,male,21,Urban,Yes,25727,Single,Yes,Level1,0,0,Yes,Standard,No,No,<=35,medium,1,2,1,1,1,2,3,5,med,single,Millineum Potentials,Email,test
4245,Ms.,Visa,Public safety dispatcher,female,51,Rural,No,NA,No MotorInsurance,Yes,Level1,1,2,No,0,Yes,No,>50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
4252,Mr.,Visa,NA,male,50,Urban,Yes,38180.4,Single,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
4254,Mr.,Visa,NA,male,50,Rural,Yes,16677,Single,Yes,Level3,1,2,Yes,Standard,Yes,Yes,36-50,medium,1,2,1,3,1,2,3,7,high,Big family,Ready Rurals,Phone,test
4256,Mr.,Visa,NA,male,46,Rural,Yes,35036,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4257,Mr.,AMEX,NA,male,41,Rural,Yes,34378,Single,Yes,Level3,0,2,Yes,Business,Yes,Yes,36-50,high,1,3,1,3,1,3,3,9,high,nuclear family,Titan Customers,Email,test
4261,Ms.,AMEX,NA,female,50,Rural,Yes,33158,Single,Yes,Level3,0,3,Yes,Premium,Yes,No,36-50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
4262,Mr.,Visa,Central office operator,male,46,Urban,Yes,36064,Single,Yes,Level3,1,2,Yes,Premium,Yes,Yes,36-50,high,1,3,1,3,1,3,3,9,high,Big family,Titan Customers,Email,test
4268,Mrs.,Visa,NA,female,71,Rural,Yes,27951,Bundle,Yes,Level3,1,0,Yes,Senior,Yes,Yes,>50,medium,1,2,1,3,1,2,3,7,high,nuclear family,Titan Customers,Phone,test
4276,Mrs.,Visa,Bartender,female,23,Urban,Yes,26978,Bundle,No,0,No HI,No HI,Yes,Business,Yes,Yes,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4282,Mr.,No Card,NA,male,71,Urban,No,NA,No MotorInsurance,Yes,Level3,2,0,Yes,Senior,No,No,>50,0,0,0,1,3,1,2,2,5,med,nuclear family,Ready Rurals,Phone,test
4285,Mr.,Visa,Public health social worker,male,20,Urban,Yes,5067,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
4287,Mr.,Visa,Camera repairer,male,47,Urban,Yes,34872,Single,Yes,Level1,0,3,No,0,Yes,Yes,36-50,high,1,3,1,1,0,0,2,4,med,Big family,Titan Customers,Email,test
4290,Ms.,AMEX,NA,female,52,Rural,Yes,18779,Single,Yes,Level2,0,3,No,0,Yes,No,>50,medium,1,2,1,2,0,0,2,4,med,Big family,Ready Rurals,Phone,test
4292,Mr.,AMEX,Periodontist,male,21,Urban,Yes,5063,Bundle,No,0,No HI,No HI,Yes,Backpacker,Yes,No,<=35,low,1,1,0,0,1,1,2,2,low,No Health Insurance,Millineum Potentials,SMS,test
4293,Ms.,AMEX,NA,female,44,Rural,Yes,10477,Single,Yes,Level2,0,2,No,0,Yes,No,36-50,low,1,1,1,2,0,0,2,3,low,nuclear family,Ready Rurals,Phone,test
4304,Dr.,No Card,Documentation specialist,male,49,Rural,Yes,13235,Single,No,0,No HI,No HI,Yes,Standard,No,No,36-50,low,1,1,0,0,1,2,2,3,low,No Health Insurance,Ready Rurals,Phone,test
4305,Ms.,Visa,Cardiologist,female,21,Urban,Yes,5005.8,Bundle,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,low,1,1,1,1,1,3,3,5,med,single,Millineum Potentials,SMS,test
4310,Mr.,AMEX,Assignment clerk,male,66,Urban,No,NA,No MotorInsurance,Yes,Level3,0,0,Yes,Senior,Yes,No,>50,0,0,0,1,3,1,2,2,5,med,single,Ready Rurals,Phone,test
4314,Mr.,AMEX,NA,male,47,Urban,Yes,12858,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4317,Mrs.,Visa,NA,female,48,Urban,Yes,35483,Single,No,0,No HI,No HI,Yes,Standard,Yes,Yes,36-50,high,1,3,0,0,1,2,2,5,med,No Health Insurance,Titan Customers,Email,test
4321,Mr.,AMEX,Farm equipment mechanic,male,23,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,No,0,Yes,No,<=35,0,0,0,0,0,0,0,0,0,noClue,No Health Insurance,Millineum Potentials,SMS,test
4334,Mr.,Visa,NA,male,18,Urban,Yes,31963,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4336,Mrs.,No Card,Textile knitting and weaving machine tender,female,50,Urban,No,NA,No MotorInsurance,Yes,Level2,1,3,No,0,No,Yes,36-50,0,0,0,1,2,0,0,1,2,low,Big family,Ready Rurals,Phone,test
4339,Mr.,Visa,Chemical plant and system operator,male,52,Rural,No,NA,No MotorInsurance,Yes,Level2,1,3,Yes,Standard,Yes,Yes,>50,0,0,0,1,2,1,2,2,4,med,Big family,Ready Rurals,Phone,test
4357,Mrs.,AMEX,NA,female,21,Urban,No,NA,No MotorInsurance,Yes,Level1,0,0,Yes,Premium,Yes,Yes,<=35,0,0,0,1,1,1,3,2,4,med,single,Millineum Potentials,SMS,test
4358,Ms.,Visa,Electronic publisher,female,25,Urban,No,NA,No MotorInsurance,No,0,No HI,No HI,Yes,Premium,Yes,No,<=35,0,0,0,0,0,1,3,1,3,low,No Health Insurance,Millineum Potentials,SMS,test
4361,Mrs.,AMEX,NA,female,20,Rural,Yes,5005.8,Bundle,Yes,Level1,0,0,Yes,Premium,Yes,Yes,<=35,low,1,1,1,1,1,3,3,5,med,single,Millineum Potentials,SMS,test
4363,Mr.,No Card,Assistant editor,male,47,Rural,Yes,34568,Single,Yes,Level2,1,3,No,0,No,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4365,Mr.,AMEX,Staff manager,male,48,Urban,Yes,25948,Single,Yes,Level2,0,3,Yes,Premium,Yes,Yes,36-50,medium,1,2,1,2,1,3,3,7,high,Big family,Titan Customers,Email,test
4369,Ms.,Visa,NA,female,48,Rural,Yes,15158,Single,Yes,Level2,0,2,No,0,Yes,No,36-50,medium,1,2,1,2,0,0,2,4,med,nuclear family,Ready Rurals,Phone,test
4377,Mr.,Visa,Defense attorney,male,53,Urban,Yes,36507,Single,Yes,Level2,1,2,No,0,Yes,Yes,>50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4379,Ms.,AMEX,NA,female,45,Urban,Yes,38180.4,Single,Yes,Level2,2,3,No,0,Yes,No,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4386,Mrs.,No Card,Agronomist,female,54,Urban,Yes,34186,Bundle,Yes,Level3,1,3,No,0,No,Yes,>50,high,1,3,1,3,0,0,2,6,med,Big family,Titan Customers,Email,test
4388,Mr.,AMEX,Milling and planing machine setter,male,20,Urban,Yes,23586,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4390,Ms.,AMEX,Oceanographer,female,21,Urban,No,NA,No MotorInsurance,Yes,Level1,0,0,Yes,Premium,Yes,No,<=35,0,0,0,1,1,1,3,2,4,med,single,Millineum Potentials,Email,test
4396,Mrs.,AMEX,Apartment rental agent,female,57,Rural,Yes,15841,Single,Yes,Level3,0,2,No,0,Yes,Yes,>50,medium,1,2,1,3,0,0,2,5,med,nuclear family,Ready Rurals,Phone,test
4408,Mr.,AMEX,NA,male,46,Rural,Yes,9618,Single,Yes,Level2,1,2,No,0,Yes,Yes,36-50,low,1,1,1,2,0,0,2,3,low,Big family,Ready Rurals,Phone,test
4411,Ms.,No Card,NA,female,18,Rural,Yes,21449,Bundle,No,0,No HI,No HI,Yes,Business,No,No,<=35,medium,1,2,0,0,1,3,2,5,med,No Health Insurance,Millineum Potentials,Email,test
4414,Mr.,AMEX,Record center clerk,male,48,Urban,Yes,36508,Bundle,No,0,No HI,No HI,Yes,Business,Yes,No,36-50,high,1,3,0,0,1,3,2,6,med,No Health Insurance,Titan Customers,Email,test
4417,Mrs.,AMEX,NA,female,24,Urban,Yes,5005.8,Bundle,No,0,No HI,No HI,Yes,Premium,Yes,Yes,<=35,low,1,1,0,0,1,3,2,4,med,No Health Insurance,Millineum Potentials,SMS,test
4418,Mr.,Visa,Construction electrician,male,48,Urban,Yes,38180.4,Single,Yes,Level2,2,3,No,0,Yes,Yes,36-50,high,1,3,1,2,0,0,2,5,med,Big family,Titan Customers,Email,test
4422,Mr.,Visa,Actuarie,male,48,Rural,No,NA,No MotorInsurance,Yes,Level1,1,2,No,0,Yes,Yes,36-50,0,0,0,1,1,0,0,1,1,low,Big family,Ready Rurals,Phone,test
4432,Mr.,Visa,Safety technician,male,53,Urban,Yes,29985,Bundle,Yes,Level1,1,2,Yes,Standard,Yes,Yes,>50,medium,1,2,1,1,1,2,3,5,med,Big family,Titan Customers,Email,test
